System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
19:00:02.304, 4390.937, 0.738, 0.320, 0.216, 0.040, 1233, 1339, 15, 50, 52, 54, 52, 10.533, 8.458, 11.221, 11.000
19:00:03.316, 4391.949, 0.872, 0.408, 0.242, 0.094, 1638, 1093, 13, 49, 52, 55, 51, 9.826, 8.500, 10.265, 18.000
19:00:04.330, 4392.963, 1.342, 0.580, 0.282, 0.116, 1140, 1580, 36, 49, 52, 54, 51, 13.300, 14.706, 12.829, 18.000
19:00:05.330, 4393.963, 1.342, 0.608, 0.294, 0.110, 1396, 1284, 37, 50, 52, 54, 51, 12.407, 12.438, 12.397, 17.000
19:00:06.334, 4394.967, 1.342, 0.598, 0.276, 0.138, 1140, 1567, 39, 49, 52, 55, 52, 12.875, 12.935, 12.855, 12.000
19:00:07.341, 4395.974, 1.542, 0.638, 0.310, 0.136, 1143, 1581, 49, 49, 52, 55, 52, 12.531, 11.940, 12.727, 13.000
19:00:08.332, 4396.964, 1.274, 0.570, 0.282, 0.128, 1127, 1719, 39, 50, 52, 54, 52, 12.263, 12.121, 12.310, 22.000
19:00:09.334, 4397.967, 1.610, 0.670, 0.336, 0.178, 1109, 1956, 66, 49, 52, 55, 52, 12.671, 12.871, 12.604, 8.000
19:00:10.319, 4398.952, 1.274, 0.498, 0.316, 0.190, 1135, 1592, 59, 50, 52, 56, 52, 11.975, 10.825, 12.352, 16.000
19:00:11.321, 4399.954, 0.872, 0.450, 0.226, 0.088, 1212, 1491, 32, 49, 52, 54, 52, 11.250, 11.443, 11.185, 26.000
19:00:12.319, 4400.952, 1.072, 0.440, 0.218, 0.074, 1458, 1224, 27, 49, 52, 55, 51, 10.138, 9.000, 10.518, 19.000
19:00:13.302, 4401.935, 0.738, 0.296, 0.196, 0.054, 1470, 1016, 24, 49, 52, 56, 51, 9.542, 8.122, 10.017, 6.000
19:00:14.318, 4402.951, 0.738, 0.396, 0.208, 0.014, 1576, 1086, 12, 49, 52, 55, 52, 10.074, 8.867, 10.475, 6.000
19:00:15.315, 4403.948, 0.738, 0.404, 0.186, 0.058, 1603, 1073, 14, 50, 52, 55, 51, 11.250, 10.000, 11.667, 19.000
19:00:16.316, 4404.949, 1.744, 0.646, 0.382, 0.242, 1520, 1378, 67, 50, 52, 55, 51, 12.609, 12.060, 12.791, 22.000
19:00:17.321, 4405.954, 1.140, 0.488, 0.346, 0.046, 1367, 1260, 10, 50, 52, 55, 52, 14.732, 26.733, 10.684, 6.000
19:00:18.311, 4406.944, 0.804, 0.358, 0.196, 0.040, 1673, 1039, 11, 50, 52, 54, 52, 11.543, 14.646, 10.518, 15.000
19:00:19.316, 4407.949, 0.738, 0.366, 0.196, 0.042, 1362, 1275, 16, 50, 52, 54, 51, 9.750, 9.000, 10.000, 7.000
19:00:20.314, 4408.947, 0.872, 0.414, 0.228, 0.072, 1318, 1399, 38, 50, 52, 54, 51, 10.848, 10.945, 10.815, 14.000
19:00:21.306, 4409.938, 0.872, 0.354, 0.224, 0.078, 1201, 1416, 27, 50, 52, 54, 52, 9.873, 9.137, 10.118, 3.000
19:00:22.310, 4410.943, 1.140, 0.422, 0.262, 0.164, 1316, 1440, 48, 50, 52, 53, 52, 11.486, 12.438, 11.167, 23.000
19:00:23.323, 4411.956, 1.610, 0.640, 0.324, 0.152, 1180, 1579, 44, 50, 52, 55, 52, 12.821, 12.683, 12.866, 9.000
19:00:24.322, 4412.955, 1.676, 0.596, 0.324, 0.224, 1130, 1625, 53, 50, 52, 55, 52, 12.201, 12.060, 12.248, 10.000
19:00:25.334, 4413.967, 1.744, 0.726, 0.328, 0.178, 1173, 1711, 72, 50, 52, 55, 52, 12.871, 12.935, 12.850, 13.000
19:00:26.321, 4414.954, 1.476, 0.552, 0.288, 0.132, 1206, 1614, 46, 50, 52, 55, 52, 12.626, 13.065, 12.479, 8.000
19:00:27.326, 4415.959, 1.140, 0.536, 0.280, 0.162, 1152, 1563, 50, 50, 52, 54, 52, 12.235, 12.563, 12.126, 11.000
19:00:28.333, 4416.966, 1.274, 0.588, 0.300, 0.160, 1220, 1441, 40, 49, 52, 55, 51, 12.655, 11.940, 12.893, 13.000
19:00:29.335, 4417.968, 1.476, 0.678, 0.312, 0.128, 1194, 1445, 43, 50, 52, 55, 51, 12.766, 12.935, 12.709, 22.000
19:00:30.314, 4418.947, 1.140, 0.494, 0.310, 0.156, 1238, 1422, 115, 50, 52, 55, 52, 11.944, 12.183, 11.864, 33.000
19:00:31.310, 4419.943, 0.738, 0.352, 0.188, 0.036, 1307, 1205, 14, 49, 52, 54, 52, 10.176, 9.548, 10.385, 12.000
19:00:32.313, 4420.946, 0.670, 0.380, 0.202, 0.038, 1475, 1151, 15, 49, 52, 54, 51, 9.950, 8.500, 10.430, 4.000
19:00:33.312, 4421.945, 0.738, 0.374, 0.222, 0.038, 1419, 1252, 21, 50, 52, 55, 51, 10.013, 9.453, 10.201, 7.000
19:00:34.306, 4422.939, 1.006, 0.368, 0.258, 0.070, 1312, 1360, 29, 49, 52, 55, 51, 10.340, 10.553, 10.269, 13.000
19:00:35.305, 4423.938, 0.872, 0.344, 0.228, 0.066, 1203, 1368, 22, 49, 52, 55, 51, 10.362, 9.548, 10.631, 7.000
19:00:36.313, 4424.946, 1.610, 0.558, 0.334, 0.276, 1370, 1356, 65, 49, 52, 55, 51, 11.706, 10.448, 12.126, 26.000
19:00:37.314, 4425.947, 0.804, 0.378, 0.238, 0.084, 1345, 1252, 17, 50, 52, 55, 51, 10.599, 9.500, 10.963, 18.000
19:00:38.312, 4426.945, 1.006, 0.412, 0.208, 0.072, 1527, 1261, 20, 50, 52, 54, 51, 10.100, 8.500, 10.631, 6.000
19:00:39.311, 4427.944, 0.872, 0.354, 0.196, 0.074, 1733, 914, 18, 49, 52, 55, 51, 9.912, 9.045, 10.201, 4.000
19:00:40.312, 4428.945, 0.738, 0.370, 0.204, 0.032, 1905, 953, 9, 49, 52, 54, 51, 10.013, 9.500, 10.184, 8.000
19:00:41.310, 4429.943, 0.670, 0.356, 0.206, 0.032, 1832, 940, 9, 50, 52, 55, 51, 10.000, 9.500, 10.167, 8.000
19:00:42.320, 4430.953, 1.206, 0.488, 0.250, 0.142, 1144, 1477, 39, 50, 52, 54, 51, 12.779, 13.433, 12.562, 15.000
19:00:43.331, 4431.964, 1.274, 0.566, 0.292, 0.126, 1302, 1390, 37, 50, 52, 53, 51, 12.237, 11.823, 12.376, 19.000
19:00:44.340, 4432.973, 1.610, 0.638, 0.320, 0.162, 1220, 1668, 42, 50, 52, 55, 51, 13.300, 14.286, 12.972, 9.000
19:00:45.326, 4433.959, 1.408, 0.606, 0.322, 0.172, 1111, 1629, 42, 50, 52, 55, 51, 12.484, 12.755, 12.394, 17.000
19:00:46.320, 4434.953, 1.542, 0.624, 0.340, 0.164, 1206, 1669, 53, 50, 52, 54, 51, 13.049, 14.000, 12.730, 13.000
19:00:47.320, 4435.953, 1.676, 0.614, 0.434, 0.206, 1160, 1877, 51, 50, 52, 55, 51, 17.082, 30.000, 12.791, 12.000
19:00:48.322, 4436.955, 1.542, 0.554, 0.302, 0.196, 1062, 1844, 132, 50, 52, 55, 52, 11.500, 10.448, 11.853, 19.000
19:00:49.320, 4437.953, 0.804, 0.420, 0.236, 0.062, 1345, 1468, 24, 50, 52, 55, 52, 10.327, 8.122, 11.055, 23.000
19:00:50.313, 4438.946, 0.938, 0.410, 0.222, 0.086, 1489, 1183, 29, 50, 52, 55, 51, 10.302, 9.500, 10.570, 8.000
19:00:51.308, 4439.941, 0.872, 0.368, 0.212, 0.076, 1650, 939, 21, 50, 52, 55, 51, 10.076, 9.548, 10.252, 3.000
19:00:52.303, 4440.936, 0.670, 0.332, 0.192, 0.056, 1828, 910, 13, 50, 52, 55, 51, 9.863, 8.500, 10.316, 5.000
19:00:53.305, 4441.938, 0.602, 0.312, 0.184, 0.032, 1686, 881, 12, 50, 52, 54, 51, 9.613, 8.500, 9.983, 20.000
19:00:54.322, 4442.955, 0.938, 0.476, 0.222, 0.052, 1176, 1411, 16, 50, 52, 54, 52, 11.562, 9.314, 12.315, 22.000
19:00:55.314, 4443.947, 0.804, 0.410, 0.192, 0.040, 1758, 970, 14, 50, 52, 55, 51, 9.698, 8.081, 10.235, 10.000
19:00:56.314, 4444.947, 0.804, 0.392, 0.202, 0.062, 1423, 1211, 19, 50, 52, 55, 51, 10.250, 9.000, 10.667, 5.000
19:00:57.310, 4445.943, 0.670, 0.364, 0.198, 0.078, 1365, 1271, 28, 50, 52, 55, 51, 10.414, 11.000, 10.218, 14.000
19:00:58.306, 4446.939, 0.804, 0.364, 0.232, 0.092, 1466, 1271, 31, 50, 52, 55, 52, 9.799, 8.586, 10.201, 6.000
19:00:59.300, 4447.933, 0.670, 0.322, 0.216, 0.048, 1254, 1380, 26, 50, 52, 55, 51, 9.937, 10.000, 9.916, 6.000
19:01:00.304, 4448.937, 1.274, 0.444, 0.298, 0.170, 1439, 1277, 47, 50, 52, 55, 51, 12.065, 13.000, 11.755, 7.000
19:01:01.320, 4449.953, 1.810, 0.754, 0.346, 0.228, 1201, 1903, 78, 50, 52, 55, 52, 12.792, 11.330, 13.279, 16.000
19:01:02.318, 4450.951, 1.610, 0.696, 0.338, 0.140, 1268, 1480, 54, 50, 52, 55, 52, 13.728, 12.626, 14.094, 12.000
19:01:03.330, 4451.962, 1.274, 0.592, 0.280, 0.142, 1118, 1570, 42, 50, 52, 54, 52, 12.252, 11.881, 12.376, 11.000
19:01:04.335, 4452.968, 1.542, 0.622, 0.340, 0.150, 1225, 1374, 42, 50, 52, 55, 52, 13.243, 13.861, 13.036, 19.000
19:01:05.332, 4453.965, 1.206, 0.588, 0.266, 0.136, 1125, 1622, 38, 50, 52, 54, 52, 12.625, 12.438, 12.688, 13.000
19:01:06.330, 4454.963, 1.274, 0.554, 0.298, 0.108, 1152, 1563, 39, 50, 52, 54, 52, 12.281, 12.121, 12.333, 11.000
19:01:07.321, 4455.954, 1.610, 0.590, 0.342, 0.220, 1154, 1622, 61, 50, 52, 54, 52, 12.405, 11.558, 12.690, 31.000
19:01:08.315, 4456.948, 0.804, 0.378, 0.204, 0.032, 1365, 1178, 13, 50, 52, 55, 52, 10.327, 9.137, 10.720, 7.000
19:01:09.312, 4457.945, 0.738, 0.344, 0.190, 0.038, 1394, 1211, 14, 50, 52, 54, 51, 10.163, 9.500, 10.385, 6.000
19:01:10.310, 4458.943, 1.408, 0.606, 0.304, 0.068, 1414, 1394, 27, 50, 52, 55, 51, 12.140, 12.000, 12.187, 3.000
19:01:11.304, 4459.937, 1.072, 0.466, 0.262, 0.068, 1332, 1378, 25, 50, 52, 55, 51, 11.683, 10.050, 12.228, 8.000
19:01:12.310, 4460.943, 1.342, 0.586, 0.278, 0.228, 1476, 1257, 67, 50, 52, 54, 51, 12.687, 11.443, 13.101, 27.000
19:01:13.323, 4461.956, 1.206, 0.460, 0.228, 0.088, 1049, 1506, 30, 50, 52, 54, 51, 10.617, 8.911, 11.184, 18.000
19:01:14.308, 4462.941, 0.804, 0.346, 0.186, 0.060, 1664, 899, 18, 49, 52, 55, 52, 10.127, 9.137, 10.455, 13.000
19:01:15.306, 4463.939, 0.670, 0.358, 0.196, 0.010, 1770, 952, 9, 49, 52, 55, 51, 9.738, 8.458, 10.167, 16.000
19:01:16.304, 4464.937, 0.602, 0.332, 0.190, 0.010, 1700, 922, 9, 49, 52, 55, 51, 10.013, 9.500, 10.184, 12.000
19:01:17.313, 4465.946, 0.738, 0.418, 0.334, 0.028, 1808, 936, 9, 49, 52, 55, 51, 14.233, 25.248, 10.561, 4.000
19:01:18.312, 4466.945, 0.804, 0.386, 0.214, 0.030, 1899, 956, 9, 49, 52, 55, 51, 9.900, 9.000, 10.201, 7.000
19:01:19.311, 4467.944, 1.140, 0.438, 0.286, 0.110, 1228, 1394, 39, 49, 52, 54, 51, 12.657, 14.573, 12.020, 13.000
19:01:20.331, 4468.964, 1.342, 0.600, 0.330, 0.144, 1138, 1752, 40, 49, 52, 55, 51, 13.497, 14.778, 13.072, 12.000
19:01:21.330, 4469.962, 1.342, 0.588, 0.318, 0.152, 1120, 1894, 49, 50, 52, 54, 52, 12.859, 13.500, 12.646, 14.000
19:01:22.328, 4470.961, 1.744, 0.716, 0.336, 0.168, 1156, 1834, 64, 50, 52, 55, 52, 13.109, 13.930, 12.833, 13.000
19:01:23.313, 4471.946, 1.476, 0.484, 0.314, 0.202, 1130, 1697, 52, 50, 52, 55, 52, 11.817, 11.675, 11.864, 9.000
19:01:24.330, 4472.963, 1.476, 0.658, 0.312, 0.184, 1138, 1819, 74, 50, 52, 54, 52, 12.963, 11.881, 13.322, 14.000
19:01:25.326, 4473.959, 1.676, 0.698, 0.344, 0.154, 1287, 1555, 64, 49, 52, 54, 51, 12.422, 11.000, 12.898, 16.000
19:01:26.310, 4474.943, 1.006, 0.468, 0.256, 0.068, 1182, 1417, 38, 49, 52, 55, 52, 11.563, 12.245, 11.337, 24.000
19:01:27.299, 4475.932, 0.602, 0.266, 0.210, 0.048, 1572, 1092, 10, 49, 52, 55, 51, 9.427, 9.137, 9.524, 9.000
19:01:28.313, 4476.946, 0.804, 0.392, 0.224, 0.040, 1603, 1105, 15, 49, 52, 55, 52, 10.597, 9.709, 10.894, 11.000
19:01:29.309, 4477.942, 0.670, 0.384, 0.224, 0.036, 1491, 1226, 11, 49, 52, 56, 52, 10.063, 9.091, 10.385, 10.000
19:01:30.313, 4478.946, 0.804, 0.394, 0.226, 0.052, 1600, 1180, 16, 49, 52, 55, 52, 10.087, 9.000, 10.448, 16.000
19:01:31.313, 4479.946, 0.804, 0.376, 0.202, 0.042, 1634, 1119, 19, 49, 52, 55, 52, 10.038, 10.500, 9.883, 8.000
19:01:32.324, 4480.957, 1.810, 0.632, 0.336, 0.200, 1481, 1544, 56, 49, 52, 54, 52, 12.700, 11.881, 12.972, 17.000
19:01:33.313, 4481.946, 0.804, 0.380, 0.204, 0.022, 1292, 1399, 34, 49, 52, 54, 52, 9.975, 8.586, 10.438, 12.000
19:01:34.303, 4482.936, 0.872, 0.380, 0.240, 0.084, 1397, 1320, 32, 49, 52, 55, 51, 10.227, 9.596, 10.438, 10.000
19:01:35.302, 4483.935, 0.804, 0.330, 0.226, 0.066, 1349, 1264, 21, 49, 52, 55, 52, 10.112, 9.500, 10.316, 22.000
19:01:36.304, 4484.937, 0.872, 0.330, 0.242, 0.066, 1297, 1279, 30, 49, 52, 54, 52, 10.224, 10.396, 10.167, 8.000
19:01:37.304, 4485.937, 0.872, 0.364, 0.240, 0.098, 1358, 1194, 25, 49, 52, 55, 52, 10.138, 9.548, 10.333, 5.000
19:01:38.331, 4486.964, 1.744, 0.684, 0.302, 0.164, 1223, 1656, 58, 50, 52, 55, 52, 12.714, 12.255, 12.866, 12.000
19:01:39.326, 4487.959, 1.206, 0.530, 0.292, 0.132, 1168, 1509, 51, 49, 52, 54, 52, 12.171, 12.500, 12.060, 11.000
19:01:40.331, 4488.964, 1.408, 0.588, 0.278, 0.136, 1145, 1516, 39, 49, 52, 54, 52, 12.795, 12.935, 12.748, 15.000
19:01:41.334, 4489.967, 1.408, 0.610, 0.284, 0.124, 1113, 1655, 41, 49, 52, 55, 52, 12.484, 11.940, 12.667, 10.000
19:01:42.333, 4490.966, 1.274, 0.600, 0.302, 0.122, 1122, 1599, 43, 49, 52, 55, 51, 12.625, 11.616, 12.957, 22.000
19:01:43.329, 4491.962, 1.206, 0.602, 0.296, 0.136, 1180, 1493, 41, 49, 52, 55, 52, 12.814, 12.935, 12.773, 10.000
19:01:44.331, 4492.964, 1.542, 0.638, 0.322, 0.228, 1146, 1651, 73, 50, 52, 55, 52, 12.763, 11.443, 13.201, 28.000
19:01:45.310, 4493.943, 0.738, 0.366, 0.192, 0.042, 1279, 1277, 9, 49, 52, 55, 52, 9.872, 9.184, 10.103, 6.000
19:01:46.299, 4494.932, 0.602, 0.288, 0.206, 0.086, 1559, 1077, 27, 49, 52, 55, 51, 9.415, 9.184, 9.492, 14.000
19:01:47.301, 4495.934, 0.738, 0.404, 0.364, 0.070, 1509, 1166, 24, 49, 52, 55, 51, 14.710, 27.363, 10.526, 8.000
19:01:48.293, 4496.926, 0.602, 0.274, 0.208, 0.070, 1410, 1195, 26, 49, 52, 55, 51, 9.494, 9.091, 9.628, 4.000
19:01:49.328, 4497.961, 1.072, 0.500, 0.248, 0.058, 1152, 1485, 26, 49, 52, 54, 51, 12.334, 12.136, 12.399, 17.000
19:01:50.311, 4498.944, 0.804, 0.374, 0.242, 0.066, 1580, 919, 22, 50, 52, 56, 51, 10.152, 9.645, 10.321, 8.000
19:01:51.310, 4499.943, 0.872, 0.368, 0.204, 0.060, 1600, 821, 25, 50, 52, 55, 51, 10.013, 9.950, 10.033, 11.000
19:01:52.311, 4500.944, 0.536, 0.354, 0.252, 0.016, 1485, 878, 9, 49, 52, 55, 51, 11.514, 15.578, 10.167, 9.000
19:01:53.300, 4501.933, 0.602, 0.266, 0.180, 0.016, 1574, 836, 9, 49, 52, 56, 51, 9.698, 10.500, 9.428, 9.000
19:01:54.310, 4502.943, 0.804, 0.354, 0.202, 0.018, 1497, 845, 8, 49, 52, 55, 51, 10.272, 9.000, 10.691, 10.000
19:01:55.311, 4503.944, 0.670, 0.340, 0.184, 0.018, 1535, 819, 8, 50, 52, 53, 51, 9.988, 9.950, 10.000, 7.000
19:01:56.313, 4504.946, 1.072, 0.436, 0.272, 0.116, 1390, 1410, 45, 49, 52, 55, 51, 12.125, 13.930, 11.519, 14.000
19:01:57.334, 4505.967, 1.408, 0.622, 0.310, 0.142, 1110, 1634, 42, 49, 52, 54, 51, 13.113, 13.300, 13.051, 11.000
19:01:58.330, 4506.963, 1.408, 0.564, 0.318, 0.150, 1165, 1599, 51, 49, 52, 55, 51, 13.191, 12.060, 13.568, 18.000
19:01:59.330, 4507.963, 1.676, 0.688, 0.332, 0.192, 1132, 1776, 60, 49, 52, 54, 52, 13.043, 13.433, 12.914, 11.000
19:02:00.316, 4508.949, 1.542, 0.534, 0.318, 0.224, 1202, 1780, 69, 49, 52, 55, 52, 12.310, 13.198, 12.014, 13.000
19:02:01.325, 4509.958, 1.676, 0.688, 0.360, 0.136, 1150, 1855, 52, 49, 52, 54, 52, 13.350, 14.356, 13.015, 12.000
19:02:02.312, 4510.945, 1.476, 0.544, 0.340, 0.212, 1156, 1545, 58, 49, 52, 55, 51, 12.850, 12.690, 12.903, 14.000
19:02:03.321, 4511.954, 1.140, 0.516, 0.252, 0.078, 1102, 1465, 25, 50, 52, 54, 52, 11.801, 13.366, 11.277, 27.000
19:02:04.311, 4512.944, 0.872, 0.364, 0.210, 0.042, 1374, 1242, 9, 49, 52, 54, 51, 10.633, 10.152, 10.793, 5.000
19:02:05.309, 4513.942, 0.738, 0.340, 0.196, 0.038, 1834, 911, 16, 49, 52, 54, 51, 9.850, 8.955, 10.150, 8.000
19:02:06.310, 4514.943, 0.804, 0.364, 0.200, 0.038, 1884, 933, 16, 50, 52, 55, 52, 9.750, 8.543, 10.150, 5.000
19:02:07.310, 4515.943, 0.602, 0.378, 0.220, 0.034, 1880, 943, 11, 50, 52, 53, 51, 10.100, 9.406, 10.333, 8.000
19:02:08.330, 4516.963, 0.804, 0.500, 0.216, 0.046, 1133, 1422, 18, 50, 52, 54, 52, 12.025, 10.891, 12.398, 30.000
19:02:09.308, 4517.941, 0.536, 0.370, 0.198, 0.040, 1738, 1011, 20, 50, 52, 54, 51, 9.949, 10.152, 9.881, 6.000
19:02:10.303, 4518.936, 0.738, 0.312, 0.206, 0.072, 1605, 1092, 20, 50, 52, 54, 52, 9.747, 10.606, 9.459, 6.000
19:02:11.309, 4519.942, 0.804, 0.378, 0.232, 0.062, 1688, 1193, 37, 50, 52, 53, 51, 10.370, 8.911, 10.855, 3.000
19:02:12.300, 4520.933, 0.872, 0.354, 0.210, 0.080, 1519, 1266, 28, 49, 51, 55, 51, 10.076, 9.596, 10.235, 5.000
19:02:13.292, 4521.925, 0.670, 0.260, 0.210, 0.074, 1411, 1118, 35, 50, 52, 55, 51, 8.999, 8.586, 9.137, 5.000
19:02:14.308, 4522.941, 1.274, 0.470, 0.288, 0.128, 1500, 1205, 36, 49, 52, 53, 52, 12.054, 12.315, 11.967, 10.000
19:02:15.318, 4523.951, 1.676, 0.562, 0.322, 0.208, 1268, 1575, 69, 50, 52, 54, 51, 12.808, 12.808, 12.808, 18.000
19:02:16.319, 4524.952, 1.408, 0.610, 0.338, 0.150, 1167, 1606, 43, 50, 52, 54, 51, 12.500, 12.000, 12.667, 15.000
19:02:17.320, 4525.953, 1.408, 0.600, 0.392, 0.134, 1156, 1553, 55, 50, 52, 55, 52, 16.145, 27.500, 12.354, 14.000
19:02:18.324, 4526.957, 2.348, 1.040, 0.430, 0.142, 1273, 1645, 43, 50, 52, 55, 52, 14.552, 15.500, 14.238, 8.000
19:02:19.329, 4527.962, 1.342, 0.598, 0.300, 0.114, 1186, 1449, 41, 50, 52, 54, 52, 13.540, 15.842, 12.769, 10.000
19:02:20.331, 4528.964, 1.274, 0.588, 0.306, 0.134, 1130, 1564, 40, 50, 52, 54, 52, 13.000, 14.070, 12.646, 13.000
19:02:21.326, 4529.959, 1.744, 0.880, 0.340, 0.102, 1292, 1684, 32, 49, 52, 54, 52, 14.088, 16.500, 13.277, 22.000
19:02:22.320, 4530.953, 0.938, 0.414, 0.242, 0.050, 1327, 1329, 8, 50, 52, 55, 52, 11.765, 12.563, 11.500, 24.000
19:02:23.316, 4531.949, 0.804, 0.380, 0.210, 0.052, 1498, 1099, 27, 50, 52, 55, 52, 9.937, 9.045, 10.235, 11.000
19:02:24.310, 4532.943, 0.804, 0.348, 0.204, 0.050, 1554, 1054, 217, 49, 52, 55, 52, 9.925, 9.548, 10.050, 11.000
19:02:25.303, 4533.936, 0.670, 0.312, 0.218, 0.064, 1506, 1066, 32, 49, 52, 55, 52, 9.950, 9.091, 10.235, 28.000
19:02:26.304, 4534.937, 0.738, 0.334, 0.218, 0.052, 1457, 1343, 23, 49, 51, 55, 52, 9.863, 9.000, 10.150, 6.000
19:02:27.300, 4535.933, 0.738, 0.290, 0.214, 0.056, 1434, 1213, 20, 50, 51, 55, 52, 9.434, 9.500, 9.412, 12.000
19:02:28.310, 4536.943, 1.408, 0.540, 0.284, 0.210, 1496, 1138, 50, 50, 51, 53, 52, 12.099, 9.901, 12.829, 29.000
19:02:29.315, 4537.948, 1.006, 0.442, 0.224, 0.092, 1357, 1254, 25, 50, 52, 54, 52, 10.474, 10.000, 10.631, 18.000
19:02:30.303, 4538.936, 0.670, 0.312, 0.208, 0.032, 1632, 951, 8, 50, 52, 54, 51, 10.088, 10.050, 10.101, 8.000
19:02:31.301, 4539.934, 0.602, 0.258, 0.190, 0.038, 1488, 872, 17, 49, 52, 56, 51, 9.229, 8.586, 9.444, 21.000
19:02:32.305, 4540.938, 0.738, 0.296, 0.194, 0.038, 1476, 893, 16, 49, 51, 55, 51, 10.604, 9.901, 10.837, 23.000
19:02:33.320, 4541.953, 1.206, 0.496, 0.282, 0.126, 1612, 1028, 24, 49, 51, 54, 51, 10.947, 12.315, 10.492, 12.000
19:02:34.326, 4542.959, 1.274, 0.578, 0.304, 0.106, 1432, 1390, 39, 50, 51, 55, 51, 12.641, 13.065, 12.500, 14.000
19:02:35.331, 4543.964, 1.342, 0.596, 0.280, 0.134, 1146, 1665, 47, 49, 52, 54, 51, 12.887, 13.300, 12.748, 14.000
19:02:36.335, 4544.968, 1.342, 0.612, 0.292, 0.124, 1115, 1582, 47, 50, 52, 54, 52, 12.641, 13.000, 12.521, 10.000
19:02:37.334, 4545.967, 1.408, 0.604, 0.306, 0.102, 1128, 1775, 46, 49, 52, 54, 52, 12.766, 13.500, 12.521, 16.000
19:02:38.335, 4546.968, 1.744, 0.670, 0.316, 0.140, 1128, 1950, 55, 49, 52, 54, 52, 13.043, 12.438, 13.245, 15.000
19:02:39.325, 4547.958, 1.408, 0.600, 0.330, 0.218, 1229, 1709, 68, 50, 52, 54, 52, 14.520, 16.667, 13.805, 11.000
19:02:40.328, 4548.961, 1.476, 0.662, 0.346, 0.262, 1214, 1468, 74, 49, 52, 54, 52, 13.500, 13.568, 13.478, 27.000
19:02:41.322, 4549.954, 1.878, 0.510, 0.360, 0.334, 1286, 1548, 137, 49, 52, 55, 52, 11.461, 12.563, 11.092, 26.000
19:02:42.320, 4550.953, 1.072, 0.440, 0.228, 0.090, 1504, 1137, 26, 49, 52, 55, 52, 10.038, 9.045, 10.368, 18.000
19:02:43.315, 4551.948, 0.804, 0.404, 0.200, 0.032, 1637, 1120, 12, 49, 52, 55, 52, 10.087, 7.960, 10.797, 5.000
19:02:44.309, 4552.942, 0.670, 0.346, 0.204, 0.030, 1634, 1040, 12, 49, 52, 54, 52, 9.735, 8.586, 10.118, 7.000
19:02:45.310, 4553.943, 0.738, 0.340, 0.200, 0.028, 1584, 1117, 10, 49, 52, 54, 52, 10.125, 9.000, 10.500, 8.000
19:02:46.312, 4554.945, 0.670, 0.384, 0.214, 0.038, 1599, 1128, 19, 49, 51, 55, 51, 10.062, 9.950, 10.099, 12.000
19:02:47.320, 4555.953, 1.542, 0.684, 0.406, 0.084, 1483, 1240, 32, 49, 51, 54, 51, 16.213, 28.713, 12.046, 25.000
19:02:48.326, 4556.959, 0.938, 0.464, 0.218, 0.042, 1224, 1458, 23, 49, 52, 55, 51, 10.559, 8.911, 11.111, 13.000
19:02:49.321, 4557.954, 1.274, 0.472, 0.266, 0.126, 1103, 1676, 47, 49, 52, 55, 51, 10.859, 9.137, 11.429, 11.000
19:02:50.315, 4558.948, 0.938, 0.406, 0.230, 0.094, 1228, 1478, 29, 49, 52, 54, 51, 10.289, 9.045, 10.702, 9.000
19:02:51.311, 4559.944, 0.938, 0.366, 0.224, 0.096, 1335, 1201, 40, 49, 52, 54, 52, 9.799, 8.543, 10.218, 16.000
19:02:52.320, 4560.953, 1.006, 0.432, 0.232, 0.052, 1304, 1310, 26, 49, 51, 54, 52, 10.285, 9.406, 10.579, 7.000
19:02:53.322, 4561.954, 1.408, 0.522, 0.292, 0.142, 1659, 1138, 46, 49, 51, 55, 51, 13.109, 17.000, 11.814, 8.000
19:02:54.326, 4562.959, 1.140, 0.540, 0.280, 0.124, 1225, 1460, 52, 49, 52, 55, 51, 12.903, 13.300, 12.769, 22.000
19:02:55.335, 4563.968, 1.542, 0.632, 0.296, 0.128, 1182, 1533, 41, 49, 52, 54, 52, 12.547, 11.940, 12.748, 13.000
19:02:56.329, 4564.962, 1.342, 0.578, 0.296, 0.138, 1132, 1545, 41, 49, 52, 54, 52, 12.907, 13.131, 12.833, 15.000
19:02:57.328, 4565.961, 1.476, 0.562, 0.292, 0.116, 1128, 1684, 34, 49, 52, 54, 51, 12.327, 12.563, 12.248, 11.000
19:02:58.331, 4566.964, 1.542, 0.644, 0.310, 0.122, 1110, 1625, 48, 49, 52, 54, 52, 12.779, 11.940, 13.058, 14.000
19:02:59.320, 4567.953, 1.676, 0.592, 0.344, 0.274, 1403, 1432, 96, 49, 52, 55, 51, 12.389, 12.563, 12.331, 28.000
19:03:00.313, 4568.946, 0.872, 0.366, 0.228, 0.044, 1116, 1418, 26, 50, 52, 55, 52, 10.746, 11.224, 10.588, 14.000
